"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0T9E0","2020-03-13 22:00:00","415.000","104.000","0.500","19.300","0.940","970.500","","7.000","-99.000","-99.000","-99.000","21.700","","18.300",""
"C0U960","2020-03-13 22:00:00","1885.000","354.000","0.800","12.500","0.990","816.400","","0.500","-99.000","-99.000","-99.000","17.000","","9.100",""
"C0AI30","2020-03-13 22:00:00","26.000","101.000","1.600","18.400","0.990","1016.200","","61.500","-99.000","-99.000","-99.000","21.200","","18.400",""
"C0R240","2020-03-13 22:00:00","87.000","350.000","0.500","23.400","0.860","1005.100","","0.000","-99.000","-99.000","-99.000","32.200","","20.400",""
"C0AD30","2020-03-13 22:00:00","20.000","49.000","0.300","18.500","0.910","1013.900","","36.500","-99.000","-99.000","-99.000","21.300","","18.500",""
"C0D430","2020-03-13 22:00:00","87.000","0.000","0.000","18.300","0.980","1006.800","","2.500","-99.000","-99.000","-99.000","24.600","","17.900",""
"C0X210","2020-03-13 22:00:00","38.000","4.000","2.400","21.900","1.000","1010.100","","0.000","-99.000","-99.000","-99.000","28.600","","19.500",""
"C0R680","2020-03-13 22:00:00","13.000","309.000","0.800","23.100","0.890","1015.100","","0.000","-99.000","-99.000","-99.000","29.900","","23.100",""
"C0AH10","2020-03-13 22:00:00","30.000","103.000","2.200","18.400","1.000","1014.500","","70.000","-99.000","-99.000","-99.000","21.500","","18.400",""
"C0E880","2020-03-13 22:00:00","507.000","61.000","3.200","18.200","0.990","959.100","","1.500","-99.000","-99.000","-99.000","25.900","","17.300",""
"C0O960","2020-03-13 22:00:00","112.000","343.000","0.900","22.500","0.880","1002.200","","0.000","-99.000","-99.000","-99.000","29.100","","19.300",""
"C0H950","2020-03-13 22:00:00","192.000","0.000","0.200","20.900","0.990","994.200","","0.500","-99.000","-99.000","-99.000","29.200","","17.900",""
"C0SA60","2020-03-13 22:00:00","6.000","277.000","1.100","22.900","0.890","1015.000","","0.000","-99.000","-99.000","-99.000","28.800","","19.700",""
"C0A540","2020-03-13 22:00:00","401.000","0.000","0.000","16.300","1.000","971.300","","12.500","-99.000","-99.000","-99.000","20.500","","16.300",""
"C0C690","2020-03-13 22:00:00","242.000","45.000","3.800","16.200","0.890","989.900","","54.000","-99.000","-99.000","-99.000","19.800","","16.200",""
"C0V370","2020-03-13 22:00:00","74.000","231.000","0.500","22.700","0.910","1007.900","","0.000","-99.000","-99.000","-99.000","30.500","","19.200",""
"C0I110","2020-03-13 22:00:00","161.000","331.000","0.900","22.000","0.890","998.600","","0.000","-99.000","-99.000","-99.000","29.400","","19.500",""
"C0M750","2020-03-13 22:00:00","10.000","22.000","3.600","21.700","0.900","1015.000","","0.000","-99.000","-99.000","-99.000","26.000","","19.400",""
"C0R340","2020-03-13 22:00:00","230.000","0.000","0.200","20.900","0.980","989.600","","0.000","-99.000","-99.000","-99.000","28.500","","20.600",""
"C0U970","2020-03-13 22:00:00","7.000","37.000","3.600","20.700","0.750","1017.800","","2.500","-99.000","-99.000","-99.000","25.500","","18.700",""
"C0X300","2020-03-13 22:00:00","70.000","35.000","0.700","21.500","0.950","1008.000","","1.000","-99.000","-99.000","-99.000","29.000","","18.800",""
"C0R480","2020-03-13 22:00:00","57.000","0.000","0.100","24.000","0.840","1008.200","","0.000","-99.000","-99.000","-99.000","31.000","","22.200",""
"C0R590","2020-03-13 22:00:00","72.000","345.000","0.800","23.900","0.990","1007.000","","0.000","-99.000","-99.000","-99.000","30.200","","21.900",""
"C0G820","2020-03-13 22:00:00","29.000","19.000","0.700","22.100","0.890","1013.000","","0.000","-99.000","-99.000","-99.000","28.300","","19.200",""
"C0U600","2020-03-13 22:00:00","10.000","24.000","1.000","21.200","0.750","1015.800","","2.000","-99.000","-99.000","-99.000","24.700","","19.000",""
"C0U910","2020-03-13 22:00:00","17.000","118.000","1.500","20.200","0.850","1015.700","","0.500","-99.000","-99.000","-99.000","24.400","","18.400",""
"C0V630","2020-03-13 22:00:00","19.000","338.000","1.100","23.700","0.830","1013.700","","0.000","-99.000","-99.000","-99.000","26.100","","21.000",""
"C0D650","2020-03-13 22:00:00","97.000","54.000","2.900","17.600","0.940","1007.000","","44.000","-99.000","-99.000","-99.000","20.400","","17.600",""
"C0K510","2020-03-13 22:00:00","10.000","11.000","1.400","21.400","0.930","1014.500","","2.500","-99.000","-99.000","-99.000","26.600","","18.900",""
"C0V360","2020-03-13 22:00:00","94.000","0.000","0.000","22.500","0.860","1004.800","","0.000","-99.000","-99.000","-99.000","32.100","","18.700",""
"C0M780","2020-03-13 22:00:00","30.000","40.000","1.100","21.500","0.910","1013.100","","0.500","-99.000","-99.000","-99.000","28.500","","19.000",""
"C0K530","2020-03-13 22:00:00","12.000","38.000","3.100","21.700","0.890","1015.100","","1.500","-99.000","-99.000","-99.000","25.000","","19.200",""
"C0V750","2020-03-13 22:00:00","50.000","345.000","1.700","24.200","0.870","1011.200","","0.000","-99.000","-99.000","-99.000","29.300","","21.300",""
"C0M830","2020-03-13 22:00:00","540.000","0.000","0.200","20.600","0.920","956.300","","0.000","-99.000","-99.000","-99.000","28.600","","17.800",""
"C0T790","2020-03-13 22:00:00","2830.000","278.000","1.000","8.600","0.960","728.500","","4.500","-99.000","-99.000","-99.000","13.500","","6.500",""
"C0S730","2020-03-13 22:00:00","110.000","40.000","6.400","22.400","0.910","1003.100","","0.000","-99.000","-99.000","-99.000","25.300","","22.200",""
"C0F0D0","2020-03-13 22:00:00","3171.000","170.000","1.400","6.000","1.000","699.500","","1.500","-99.000","-99.000","-99.000","8.500","","3.700",""
"C0F9X0","2020-03-13 22:00:00","166.000","27.000","4.300","20.000","0.990","998.000","","0.000","-99.000","-99.000","-99.000","26.500","","17.700",""
"C0F9Q0","2020-03-13 22:00:00","149.000","340.000","3.400","20.000","1.000","998.800","","1.500","-99.000","-99.000","-99.000","26.900","","17.900",""
"C0E780","2020-03-13 22:00:00","160.000","338.000","1.100","18.700","1.000","998.700","","1.000","-99.000","-99.000","-99.000","26.500","","17.600",""
"C0SA80","2020-03-13 22:00:00","136.000","0.000","0.000","22.000","0.950","1000.700","","0.000","-99.000","-99.000","-99.000","28.700","","20.200",""
"C0T960","2020-03-13 22:00:00","120.000","0.000","0.000","20.900","0.990","1002.900","","1.000","-99.000","-99.000","-99.000","24.600","","16.500",""
"C0X320","2020-03-13 22:00:00","30.000","8.000","3.400","22.200","0.900","1012.000","","0.000","-99.000","-99.000","-99.000","29.400","","19.100",""
"C0UA50","2020-03-13 22:00:00","808.000","0.000","0.200","15.000","1.000","926.400","","0.500","-99.000","-99.000","-99.000","23.700","","14.700",""
"C0U860","2020-03-13 22:00:00","5.000","54.000","4.200","20.900","0.790","1017.100","","2.500","-99.000","-99.000","-99.000","26.200","","19.900",""
"C0F0C0","2020-03-13 22:00:00","983.000","191.000","0.400","17.400","0.990","907.200","","0.000","-99.000","-99.000","-99.000","24.400","","17.400",""
"C0D480","2020-03-13 22:00:00","223.000","0.000","0.000","16.900","0.990","991.500","","28.000","-99.000","-99.000","-99.000","21.100","","16.900",""
"C0K291","2020-03-13 22:00:00","8.000","12.000","2.800","21.600","0.950","1015.900","","1.000","-99.000","-99.000","-99.000","25.800","","19.200",""
"C0X170","2020-03-13 22:00:00","50.000","14.000","1.200","23.800","0.880","1009.700","","0.000","-99.000","-99.000","-99.000","29.500","","20.200",""
"C0AH30","2020-03-13 22:00:00","755.000","347.000","4.400","15.400","1.000","932.900","","36.500","-99.000","-99.000","-99.000","18.600","","14.800",""
"C0R130","2020-03-13 22:00:00","1040.000","248.000","1.400","18.600","0.940","899.900","","0.000","-99.000","-99.000","-99.000","24.900","","17.800",""
"C0M790","2020-03-13 22:00:00","15.000","30.000","1.800","21.300","0.910","1013.500","","1.000","-99.000","-99.000","-99.000","28.400","","18.800",""
"C0I520","2020-03-13 22:00:00","3860.000","142.000","2.100","3.000","0.900","643.400","","-99.000","20.200","204.000","","3.300","","-1.200",""
"C0C590","2020-03-13 22:00:00","72.000","31.000","2.000","17.300","0.960","1009.400","","58.000","-99.000","-99.000","-99.000","20.300","","17.300",""
"C0G780","2020-03-13 22:00:00","27.000","360.000","2.100","22.000","0.890","1013.300","","0.000","-99.000","-99.000","-99.000","27.600","","19.300",""
"C0V660","2020-03-13 22:00:00","25.000","360.000","1.600","24.000","0.850","1013.200","","0.000","-99.000","-99.000","-99.000","29.200","","20.800",""
"C0F9R0","2020-03-13 22:00:00","20.000","47.000","3.700","21.000","0.990","1015.300","","0.000","-99.000","-99.000","-99.000","26.400","","18.800",""
"C0W130","2020-03-13 22:00:00","18.000","29.000","3.400","21.700","0.910","1013.400","","2.000","-99.000","-99.000","-99.000","24.700","","20.800",""
"C0C700","2020-03-13 22:00:00","151.000","26.000","2.200","16.800","0.980","1001.100","","69.500","-99.000","-99.000","-99.000","20.200","","16.800",""
"C0R100","2020-03-13 22:00:00","1006.000","327.000","0.500","18.200","0.850","905.800","","0.000","-99.000","-99.000","-99.000","24.200","","16.500",""
"C0X120","2020-03-13 22:00:00","28.000","345.000","2.700","22.700","0.900","1014.000","","0.000","-99.000","-99.000","-99.000","28.000","","19.900",""
"C0R670","2020-03-13 22:00:00","26.000","36.000","0.500","24.100","0.840","1014.100","","0.000","-99.000","-99.000","-99.000","27.800","","22.500",""
"C0W110","2020-03-13 22:00:00","16.000","29.000","6.200","13.500","0.940","1019.000","","5.500","-99.000","-99.000","-99.000","15.100","","13.000",""
"CM0130","2020-03-13 22:00:00","11.000","344.000","3.300","23.200","0.790","1016.000","","0.000","-99.000","-99.000","-99.000","25.000","","20.800",""
"C0AC70","2020-03-13 22:00:00","71.000","87.000","1.300","17.700","0.990","1010.000","","62.000","7.100","104.000","","21.500","","17.700",""
"CM0100","2020-03-13 22:00:00","25.000","84.000","1.800","18.800","0.840","1015.200","","30.500","-99.000","-99.000","-99.000","22.300","","18.600",""
"C0X050","2020-03-13 22:00:00","25.000","350.000","3.100","22.100","0.990","1012.100","","0.000","-99.000","-99.000","-99.000","29.500","","19.300",""
"C0K580","2020-03-13 22:00:00","26.000","15.000","1.700","21.900","0.990","1014.700","","0.000","-99.000","-99.000","-99.000","27.900","","18.800",""
"C0G650","2020-03-13 22:00:00","34.000","48.000","0.300","22.400","0.970","1012.400","","0.000","-99.000","-99.000","-99.000","29.300","","19.800",""
"C0T9B0","2020-03-13 22:00:00","558.000","146.000","0.500","18.500","0.990","954.500","","10.500","-99.000","-99.000","-99.000","21.900","","17.800",""
"C0E850","2020-03-13 22:00:00","104.000","28.000","0.800","18.000","0.970","1005.300","","2.500","-99.000","-99.000","-99.000","23.900","","17.500",""
"C0S990","2020-03-13 22:00:00","409.000","70.000","1.600","20.400","1.000","970.700","","0.000","-99.000","-99.000","-99.000","26.500","","20.300",""
"C0X240","2020-03-13 22:00:00","394.000","0.000","0.000","20.600","0.960","972.100","","0.500","-99.000","-99.000","-99.000","27.200","","18.200",""
"C0I090","2020-03-13 22:00:00","910.000","0.000","0.000","18.100","1.000","915.600","","0.000","-99.000","-99.000","-99.000","23.700","","17.200",""
"C0I490","2020-03-13 22:00:00","1601.000","243.000","2.200","14.600","0.990","844.700","","1.000","-99.000","-99.000","-99.000","22.900","","13.800",""
"C0Z050","2020-03-13 22:00:00","830.000","0.000","0.000","17.500","0.990","925.700","","0.500","-99.000","-99.000","-99.000","22.600","","16.100",""
"C0X150","2020-03-13 22:00:00","18.000","7.000","2.100","23.300","0.880","1015.500","","0.000","-99.000","-99.000","-99.000","28.200","","20.300",""
"C0R690","2020-03-13 22:00:00","248.000","0.000","0.100","21.200","0.980","987.600","","0.000","-99.000","-99.000","-99.000","28.600","","21.200",""
"C0U720","2020-03-13 22:00:00","1260.000","2.000","2.800","15.800","1.000","889.600","","1.500","-99.000","-99.000","-99.000","20.200","","13.600",""
"C0W140","2020-03-13 22:00:00","21.000","73.000","3.200","16.800","0.930","1016.300","","1.500","-99.000","-99.000","-99.000","21.600","","15.500",""
"C0G660","2020-03-13 22:00:00","27.000","6.000","2.000","22.100","0.890","1014.600","","0.000","-99.000","-99.000","-99.000","27.800","","19.300",""
"C0E750","2020-03-13 22:00:00","62.000","27.000","2.300","19.000","0.950","1008.300","","0.500","-99.000","-99.000","-99.000","25.500","","18.100",""
"C0U520","2020-03-13 22:00:00","517.000","2.000","0.900","17.600","0.990","960.900","","3.000","-99.000","-99.000","-99.000","24.800","","16.300",""
"C0T9G0","2020-03-13 22:00:00","605.000","0.000","0.000","18.400","0.990","950.400","","0.500","-99.000","-99.000","-99.000","21.300","","18.000",""
"C0S700","2020-03-13 22:00:00","507.000","121.000","0.500","18.600","1.000","960.300","","0.000","-99.000","-99.000","-99.000","25.200","","18.400",""
"C0Z310","2020-03-13 22:00:00","59.000","274.000","1.000","20.300","0.990","1010.400","","2.000","-99.000","-99.000","-99.000","24.100","","19.800",""
"C0V610","2020-03-13 22:00:00","22.000","337.000","1.900","24.000","0.840","1013.200","","0.000","-99.000","-99.000","-99.000","27.700","","21.000",""
"C0E610","2020-03-13 22:00:00","850.000","0.000","0.000","16.300","0.960","922.600","","0.500","-99.000","-99.000","-99.000","24.600","","16.300",""
"C0R280","2020-03-13 22:00:00","242.000","75.000","0.300","21.400","0.980","989.000","","0.000","-99.000","-99.000","-99.000","28.400","","21.400",""
"C0V450","2020-03-13 22:00:00","51.000","344.000","1.600","24.100","0.990","1009.500","","0.000","-99.000","-99.000","-99.000","30.300","","22.100",""
"C0M720","2020-03-13 22:00:00","225.000","314.000","1.200","20.400","1.000","990.300","","0.500","-99.000","-99.000","-99.000","27.400","","18.100",""
"C0Z180","2020-03-13 22:00:00","34.000","28.000","2.700","20.900","0.980","1012.700","","9.500","-99.000","-99.000","-99.000","23.900","","19.700",""
"C0K420","2020-03-13 22:00:00","42.000","19.000","2.200","21.500","0.870","1011.500","","0.000","-99.000","-99.000","-99.000","27.900","","18.500",""
"C0D540","2020-03-13 22:00:00","227.000","61.000","0.400","17.300","0.980","992.500","","9.000","-99.000","-99.000","-99.000","21.000","","17.000",""
"C0E590","2020-03-13 22:00:00","40.000","41.000","1.100","19.200","0.990","1011.700","","0.500","-99.000","-99.000","-99.000","26.100","","17.700",""
"C0Z330","2020-03-13 22:00:00","488.000","0.000","0.000","19.100","0.990","963.200","","0.500","-99.000","-99.000","-99.000","26.200","","17.700",""
"C0R580","2020-03-13 22:00:00","10.000","349.000","2.100","24.000","0.870","1014.300","","0.000","-99.000","-99.000","-99.000","29.800","","22.500",""
"C0S810","2020-03-13 22:00:00","65.000","10.000","0.500","22.100","0.900","1011.200","","0.000","-99.000","-99.000","-99.000","27.800","","21.100",""
"C0V820","2020-03-13 22:00:00","441.000","0.000","0.100","21.800","0.950","968.000","","0.000","-99.000","-99.000","-99.000","29.700","","18.800",""
"C0K490","2020-03-13 22:00:00","91.000","0.000","0.000","21.500","0.920","1005.700","","0.500","-99.000","-99.000","-99.000","28.400","","18.400",""
"C0SA20","2020-03-13 22:00:00","857.000","43.000","0.500","17.700","1.000","920.900","","1.000","-99.000","-99.000","-99.000","24.700","","17.600",""
"CM0140","2020-03-13 22:00:00","26.000","75.000","0.400","22.500","0.850","1014.000","","0.000","-99.000","-99.000","-99.000","25.900","","22.400",""
"C0AC80","2020-03-13 22:00:00","40.000","93.000","2.300","17.900","0.990","1013.500","","55.500","-99.000","-99.000","-99.000","21.600","","17.900",""
"C0M810","2020-03-13 22:00:00","1354.000","213.000","0.600","16.400","0.990","868.900","","0.000","-99.000","-99.000","-99.000","22.100","","15.600",""
"C0I360","2020-03-13 22:00:00","300.000","257.000","1.900","21.100","0.920","981.200","","0.000","-99.000","-99.000","-99.000","27.800","","18.900",""
"C0C620","2020-03-13 22:00:00","19.000","43.000","2.300","18.600","0.970","1015.100","","38.000","-99.000","-99.000","-99.000","22.000","","18.500",""
"C0M850","2020-03-13 22:00:00","695.000","0.000","0.000","19.900","0.990","937.300","","0.000","-99.000","-99.000","-99.000","28.900","","18.400",""
"C0UA20","2020-03-13 22:00:00","2619.000","204.000","3.900","8.200","1.000","-99.000","","1.500","-99.000","-99.000","-99.000","12.200","","6.400",""
"C0F9V0","2020-03-13 22:00:00","525.000","323.000","1.200","20.000","0.990","957.700","","0.000","-99.000","-99.000","-99.000","27.300","","19.500",""
"C0T900","2020-03-13 22:00:00","160.000","202.000","0.400","20.500","0.940","996.900","","1.000","-99.000","-99.000","-99.000","25.300","","17.500",""
"C0K440","2020-03-13 22:00:00","35.000","347.000","3.400","21.500","0.990","1012.600","","0.000","-99.000","-99.000","-99.000","26.900","","18.500",""
"C0Z250","2020-03-13 22:00:00","1124.000","296.000","0.700","16.400","0.990","892.700","","2.000","-99.000","-99.000","-99.000","20.300","","14.700",""
"C0G860","2020-03-13 22:00:00","45.000","353.000","1.200","22.100","0.940","1010.400","","0.000","-99.000","-99.000","-99.000","28.400","","19.600",""
"C0V790","2020-03-13 22:00:00","410.000","26.000","0.700","22.300","0.850","968.700","","0.000","-99.000","-99.000","-99.000","30.400","","19.700",""
"C0Z200","2020-03-13 22:00:00","153.000","180.000","0.500","20.600","0.990","1000.100","","0.000","-99.000","-99.000","-99.000","24.100","","16.900",""
